"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
20,0.00221470458712689,"Down",0.580712830338634,0.999769115486285,"GO:0071624","positive regulation of granulocyte chemotaxis"
20,0.00221470458712689,"Down",0.580712830338634,0.999769115486285,"GO:0090023","positive regulation of neutrophil chemotaxis"
23,0.119794013370903,"Down",0.581393398441792,0.999769115486285,"GO:0060261","positive regulation of transcription initiation by RNA polymerase II"
103,0.0406422387604583,"Down",0.581459316800092,0.999769115486285,"GO:0046631","alpha-beta T cell activation"
110,0.0525723747235918,"Down",0.581462545071617,0.999769115486285,"GO:0008360","regulation of cell shape"
125,0.160296238084098,"Down",0.58158814544149,0.999769115486285,"GO:0071826","ribonucleoprotein complex subunit organization"
20,0.0631207484676614,"Down",0.581867570846435,0.999769115486285,"GO:0009124","nucleoside monophosphate biosynthetic process"
40,0.0700386413594508,"Down",0.581922706507316,0.999769115486285,"GO:0001942","hair follicle development"
203,0.0433004191547773,"Up",0.582053776706456,0.999769115486285,"GO:0002443","leukocyte mediated immunity"
18,0.146551036055363,"Down",0.582413335140607,0.999769115486285,"GO:0032205","negative regulation of telomere maintenance"
48,0.0581685349084058,"Down",0.583036945155164,0.999769115486285,"GO:0044264","cellular polysaccharide metabolic process"
264,0.0466209238245196,"Up",0.58325799447872,0.999769115486285,"GO:0009991","response to extracellular stimulus"
43,0.0767343881553616,"Down",0.583441113601204,0.999769115486285,"GO:0002709","regulation of T cell mediated immunity"
45,0.0247126098964658,"Down",0.58383250592788,0.999769115486285,"GO:0014855","striated muscle cell proliferation"
17,0.0129349158922008,"Up",0.584227903270045,0.999769115486285,"GO:0032515","negative regulation of phosphoprotein phosphatase activity"
59,0.0315870982552146,"Down",0.584343778322465,0.999769115486285,"GO:0044344","cellular response to fibroblast growth factor stimulus"
15,0.0748665786344875,"Up",0.584493578258296,0.999769115486285,"GO:0060547","negative regulation of necrotic cell death"
37,0.0341437605045411,"Up",0.584701869610841,0.999769115486285,"GO:0002931","response to ischemia"
26,0.0781016984034337,"Up",0.585054048615114,0.999769115486285,"GO:0097242","amyloid-beta clearance"
17,0.183590400804142,"Down",0.585347511574861,0.999769115486285,"GO:1902914","regulation of protein polyubiquitination"
39,0.0776106174183019,"Down",0.585634322056138,0.999769115486285,"GO:0060078","regulation of postsynaptic membrane potential"
87,0.0746585441033333,"Down",0.585845487141406,0.999769115486285,"GO:1903322","positive regulation of protein modification by small protein conjugation or removal"
44,0.0208005330986675,"Down",0.587057676442546,0.999769115486285,"GO:0098661","inorganic anion transmembrane transport"
45,0.0788488749626225,"Up",0.587112681479533,0.999769115486285,"GO:0051303","establishment of chromosome localization"
26,0.0137648246805583,"Up",0.587175122681763,0.999769115486285,"GO:0046622","positive regulation of organ growth"
17,0.062382362264311,"Up",0.587278055951429,0.999769115486285,"GO:0072529","pyrimidine-containing compound catabolic process"
61,0.0444048848715393,"Up",0.587334458038416,0.999769115486285,"GO:0007601","visual perception"
462,0.0483884814852377,"Down",0.587605380939677,0.999769115486285,"GO:0030036","actin cytoskeleton organization"
102,0.0210356498602072,"Up",0.587655639441535,0.999769115486285,"GO:0097530","granulocyte migration"
33,0.121777820517798,"Up",0.58790122308471,0.999769115486285,"GO:0009953","dorsal/ventral pattern formation"
47,0.0719925208647132,"Down",0.588344290489651,0.999769115486285,"GO:0030888","regulation of B cell proliferation"
23,0.0185004166314016,"Up",0.588409957397553,0.999769115486285,"GO:0002792","negative regulation of peptide secretion"
51,0.0528588808588474,"Down",0.588742012642461,0.999769115486285,"GO:0034644","cellular response to UV"
80,0.0626110810104767,"Down",0.58924801295075,0.999769115486285,"GO:0016579","protein deubiquitination"
16,0.0142549706776094,"Up",0.589456297570925,0.999769115486285,"GO:0015813","L-glutamate transmembrane transport"
16,0.0142549706776094,"Up",0.589456297570925,0.999769115486285,"GO:0051938","L-glutamate import"
201,0.0592425950189965,"Down",0.58974915774221,0.999769115486285,"GO:0140694","non-membrane-bounded organelle assembly"
24,0.0561385588376735,"Down",0.589803709985521,0.999769115486285,"GO:0032007","negative regulation of TOR signaling"
173,0.0339188198815932,"Up",0.589972553291415,0.999769115486285,"GO:0060249","anatomical structure homeostasis"
28,0.0508582712901877,"Up",0.590286418649856,0.999769115486285,"GO:0009262","deoxyribonucleotide metabolic process"
28,0.0508582712901877,"Up",0.590286418649856,0.999769115486285,"GO:0019692","deoxyribose phosphate metabolic process"
28,0.115643157997273,"Down",0.59036900072286,0.999769115486285,"GO:0060147","regulation of post-transcriptional gene silencing"
