"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0051603",2.46825153388049e-06,0.000161129192238058,0.627256739718528,0.309323350267885,1.59447509769366,483,"TMUB1;TRAF4;ADRM1;PSMD2;PSMB5;SDF2L1;BCAP31;PSMD8;PSMB8;PSMB7;PSMB1;USP11;PSMC5;PSMB10;CALR;HSPA5;LAPTM5;PSME2;GIPC1;UBE2L6;PSMC3;VCP;PSMD3;HERPUD1;STUB1;FBXW5;NOP53;DNAJB12;TOLLIP;PSMC2;VPS4A;PSMC4;SIRT2;UBXN1;SIAH2;RHBDD2;UBC;PSMB9;PSMD4;AUP1;UFD1;PSMD7;OS9;PSMD13;TAF9;LNX1;RACK1;TREM2;USP4;VPS28;ECSCR;DERL1;PSMF1;UBE2I;DNAJB9;SNF8;RBCK1;CLPP;UBE2L3;DDA1;MAN1B1;MVB12A;CTSC;PSMD6;CSNK1D;TMEM259;SERGEF;VPS37B;HM13;PSME1;NTAN1;RNF19A;COMMD1;PSMA2;UBE2D3;FHIT;CTSH;DERL2;PSMA3;RNF187;UBE2B;CTSZ;SPSB3;SMAD7;RNF168;CHMP2A;DDRGK1;PARK7;HECTD1;PSMD12;ANAPC11;PSMB3;PSMA5;VPS25;PLK1;PRICKLE1;NSFL1C;RNF115;FBXO7;UBE2D2;XBP1;PSMB6;PITHD1;PTK2B;PINK1;CUL1;SELENOS;SPSB1;RNF139;GABARAP;PSMA1;RNF7;NEDD8;USP18;RNF8;ZNRF3;PLK3;PML;NDFIP1;UBE2J1;ELOB;EIF3H;CTSB;PSMA4;SUMO1;PSMC1;PSMD9;CTSW;CCDC47;PSME4;GABARAPL2;PSMD11;RNF167;CSNK1A1;PSMA6;CAMLG;RPL5;GSK3A;UBAC2;HSP90B1;SUMO2;SUFU;ISG15;SEC61B;CHMP4B;TSG101;CTSF;COPS3;USP14;UBE4A;VPS37A;PSMB2;AKIRIN2;UBA52;CSNK2A2;NGLY1;PIAS1;NFE2L2;GNA12;CDC27;RNF213;APPBP2;DNAJC3;MAP1A;UCHL1;UBE2N;CSNK2A1;PDCL3;FBXO33;MALT1;UBXN2B","proteolysis involved in protein catabolic process"
"GO:0051604",0.34620886981402,0.715293284052176,0.0808589150280032,0.226541440133399,1.05245539644356,176,"ENO1;PLA2G7;PRDX4;CALR;STOML2;VSIR;NAA10;PGK1;STUB1;BAD;DNAJB11;TMEM208;LMF2;APH1A;ADAMTS2;GLRX3;HM13;CCS;CTSH;ISCA1;CTSZ;SPCS2;APH1B;NAA20;GSN;PYCARD;FKBP1A;RNF139;SEC11C;PARP1;RIPK2;AIP;NDUFAB1;GLRX5;SCG5;NAA60;FURIN;ANXA2;TSPAN14;ATP6AP2;SEC11A;GCSH;TSPAN33;FKBP1B;PRCP;CIAO1;SPCS1;SDE2;NAA38;YIPF5;CYCS","protein maturation"
"GO:0051606",0.0254782099190517,0.177536365372269,0.352487857583619,-0.317127353530313,-1.40417920210266,73,"NAIP;TAC1;TMEM107;CXCL12;TLR4;HLA-DRB1;AZGP1;PIEZO2;NMT2;CST1;TLR1;KCNMB4;PIEZO1;SRPX;CADM1;ATF2;DACH1;TRPM3;SLC24A4;CACNB4;CRTAM;ITGA2;TNF;CLEC7A;YAP1;CCDC66;CAMKMT;GRIK2;EYS","detection of stimulus"
"GO:0051607",0.357971014492754,0.723758379233413,0.0797705918628453,0.227764468150008,1.0479980118507,160,"RNASE2;IRF7;NOP53;UNC93B1;UFD1;C1QBP;CGAS;SHFL;PHB2;IFNLR1;ILRUN;LILRB1;VAMP8;IFIT1;SPON2;IFNAR2;IRF9;IL15;GBP1;PYCARD;BNIP3L;ATG5;ILF3;BST2;DDIT4;PML;TRIM5;HYAL2;APOBEC3G;ADARB1;IL10RB;IFI6;MX1;PQBP1;NLRC5;ISG15;MLKL;PPM1B;SEC14L1;ISG20;BECN1;ZNFX1;ZC3H12A;HTRA1;DNAJC3;IFIT3;STAT2;PARP9;OAS1;USP15;TRAF3IP1;TRIM28;TLR3;NT5C3A;STAT1","defense response to virus"
"GO:0051640",0.00472633864543824,0.0642559416015536,0.407017918923954,0.288572637756842,1.42829645109508,303,"STXBP2;TPGS1;RAB34;LGALS9;TCIRG1;BLOC1S2;NUDC;DTNBP1;CFL1;BIN1;SNX4;EIF6;TMED9;DCTN2;VPS4A;RAB13;TRAPPC1;RAN;RAB27A;PLEKHM2;TRAPPC3;KIF5B;SNF8;FGR;STX8;CSNK1D;NPM1;TRAPPC2L;BLOC1S1;VAMP8;RAB8A;VAMP3;KXD1;DYNLT1;UBE2B;FAM98A;SAR1A;TRAPPC10;VTI1B;CHMP2A;MYO1C;STK25;TFG;MAP1B;CDT1;LAMTOR1;RAB1A;STX10;PLK1;TRAPPC5;RAB7A;MYO1G;BORCS7;NSFL1C;NUP62;BOD1;NDC80;PINK1;LMNB1;STX11;MYO1E;IL4R;TRAPPC12;MAP4;ATP2A2;TMED10;ARFGAP3;EXOC7;AP3S1;TRAPPC4;STX4;LAT2;PDPK1;WIPI1;PAFAH1B1;RAB11B;SPAG9;HTT;RNF167;TMEM230;DCTN1;SYNJ1;SPIRE1;TRAPPC9;ARCN1;TRAPPC6A;DNM2;MAPRE1;CHMP4B;ABCE1;DYNC1H1;TSG101;ARMCX3;CD84;NECTIN2;PDCD6;ADGRE2;BECN1;ACTN4;ACTR10;HSBP1;RABGEF1;GATA2;RPS15;KIF1C;COPS5;UCHL1;VAPB;UBXN2B;LMNA;TTL;RAB11A;CHMP2B;STX3;SCFD2;STARD3NL;MFN1;CALM1;MYH9;STX12","organelle localization"
"GO:0051642",0.263922518159806,0.639775693858397,0.130777137971974,-0.338793976898207,-1.15157559952657,24,"DLG1;SYNE2;SUN1;GPSM2;NDE1;AKAP9;NIN","centrosome localization"
"GO:0051646",0.537530266343826,0.835833732162714,0.0855356947987884,-0.274685076890759,-0.933666634210911,24,"MEF2A;AGTPBP1;LRRK2","mitochondrion localization"
"GO:0051647",0.553444180522565,0.844348419731228,0.0828962134571565,-0.296471228172792,-0.916021965662266,17,"SYNE3;DOCK7;SYNE2;SUN1","nucleus localization"
"GO:0051648",0.0127822874405408,0.119205242020683,0.380730400722792,0.32929280037199,1.44175054869711,112,"TPGS1;TCIRG1;BLOC1S2;DTNBP1;TMED9;DCTN2;VPS4A;TRAPPC1;RAB27A;TRAPPC3;KIF5B;SNF8;CSNK1D;TRAPPC2L;BLOC1S1;SAR1A;TRAPPC10;CHMP2A;MYO1C;TFG;RAB1A;TRAPPC5;RAB7A;MYO1G;PINK1;MYO1E;TRAPPC12;TMED10;ARFGAP3;EXOC7;AP3S1;TRAPPC4;WIPI1;PAFAH1B1;RAB11B;HTT;TMEM230;DCTN1;SYNJ1;TRAPPC9;TRAPPC6A;DNM2;DYNC1H1;TSG101;PDCD6;ACTN4","vesicle localization"
"GO:0051650",0.0119915381773707,0.114411573225632,0.380730400722792,0.334838270540132,1.44831511560904,106,"TCIRG1;BLOC1S2;DTNBP1;TMED9;DCTN2;VPS4A;TRAPPC1;RAB27A;TRAPPC3;KIF5B;SNF8;CSNK1D;TRAPPC2L;BLOC1S1;SAR1A;TRAPPC10;CHMP2A;MYO1C;TFG;RAB1A;TRAPPC5;RAB7A;MYO1G;PINK1;MYO1E;TRAPPC12;TMED10;ARFGAP3;EXOC7;AP3S1;TRAPPC4;WIPI1;PAFAH1B1;RAB11B;HTT;TMEM230;DCTN1;SYNJ1;TRAPPC9;TRAPPC6A;DNM2;DYNC1H1;TSG101;PDCD6;ACTN4","establishment of vesicle localization"
