"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
24,0.0953404851089185,"Down",0.387478335722819,0.881557845639122,"GO:0030517","negative regulation of axon extension"
17,-0.00897246788914221,"Down",0.387513667750531,0.881557845639122,"GO:0002360","T cell lineage commitment"
452,0.0210099291582574,"Up",0.388213683092758,0.882607506920782,"GO:0050776","regulation of immune response"
68,0.0152267299452215,"Up",0.389091590327814,0.883772567358781,"GO:0032368","regulation of lipid transport"
63,0.00470150918214839,"Down",0.389443898785832,0.883772567358781,"GO:1901989","positive regulation of cell cycle phase transition"
32,-0.00115086802932318,"Up",0.389700427337761,0.883772567358781,"GO:0048488","synaptic vesicle endocytosis"
32,-0.00115086802932318,"Up",0.389700427337761,0.883772567358781,"GO:0140238","presynaptic endocytosis"
97,0.0276064934659218,"Down",0.39009304328281,0.883772567358781,"GO:0030324","lung development"
19,-0.000523017384802026,"Down",0.390293933256172,0.883772567358781,"GO:0048286","lung alveolus development"
22,-0.00559695535241657,"Down",0.39067154192705,0.883772567358781,"GO:0070509","calcium ion import"
23,0.0273881618116104,"Up",0.390749855686479,0.883772567358781,"GO:0042398","cellular modified amino acid biosynthetic process"
15,-0.0195549186407561,"Up",0.391067461562672,0.883772567358781,"GO:0071359","cellular response to dsRNA"
113,0.00855392129532029,"Down",0.391115353545911,0.883772567358781,"GO:0043405","regulation of MAP kinase activity"
101,0.0243686211594871,"Down",0.392412333440617,0.88567802062163,"GO:0030323","respiratory tube development"
44,0.0443937107960782,"Up",0.392437490078089,0.88567802062163,"GO:0043299","leukocyte degranulation"
16,-0.026905299469024,"Down",0.393991965131885,0.888201287318284,"GO:0072337","modified amino acid transport"
114,0.00484891941846236,"Up",0.394035769799758,0.888201287318284,"GO:1902905","positive regulation of supramolecular fiber organization"
274,0.0177604561885243,"Down",0.394817653242328,0.888271234936356,"GO:0001667","ameboidal-type cell migration"
34,0.122954274306633,"Up",0.395039562714665,0.888271234936356,"GO:0019884","antigen processing and presentation of exogenous antigen"
46,0.0375093736850599,"Down",0.395579342970818,0.888271234936356,"GO:0030888","regulation of B cell proliferation"
245,0.00881426703277718,"Up",0.395935101783479,0.888271234936356,"GO:0019439","aromatic compound catabolic process"
191,0.0162290506112441,"Up",0.396033840884355,0.888271234936356,"GO:0097193","intrinsic apoptotic signaling pathway"
189,0.0119844084694747,"Up",0.396055792683096,0.888271234936356,"GO:0022409","positive regulation of cell-cell adhesion"
28,-0.00645374356400617,"Down",0.396155391846979,0.888271234936356,"GO:0048662","negative regulation of smooth muscle cell proliferation"
215,0.0021433289820693,"Down",0.396313565459139,0.888271234936356,"GO:0043087","regulation of GTPase activity"
232,0.0103492456290624,"Down",0.396360096579233,0.888271234936356,"GO:0001503","ossification"
77,0.0266563680803835,"Down",0.396468182989977,0.888271234936356,"GO:0090090","negative regulation of canonical Wnt signaling pathway"
66,0.0278410791474005,"Down",0.39687132412425,0.888636215457386,"GO:0009408","response to heat"
21,0.240091972271189,"Down",0.397249675359725,0.8889452807959,"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
35,-0.00612303277961454,"Down",0.39793792843435,0.889947035839577,"GO:0015837","amine transport"
28,-0.0227969387330605,"Down",0.398604574051637,0.890899286656802,"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway"
28,0.00756499592921903,"Up",0.399474961348138,0.890943112289495,"GO:0033013","tetrapyrrole metabolic process"
