"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0000002",0.3812375249501,0.673171416537976,0.0940503465727813,0.363372437762486,1.05746357597269,15,"TYMP;STOML2;SLC25A4;PARP1;RRM1;SLC25A33","mitochondrial genome maintenance"
"GO:0000018",0.958424507658643,0.993891856974859,0.0517405459873163,0.171106935903407,0.707559161244302,62,"RPA2;TERF2IP;IL27RA;TGFB1;NDFIP1;UBE2B;PARP1;CGAS;TNFSF13;YEATS4;EXOSC6;KPNA2;MAD2L2","regulation of DNA recombination"
"GO:0000041",0.46031746031746,0.738333141831873,0.0905428948469474,0.254769057721845,0.99471414534038,48,"SLC39A1;FLVCR2;TRPC6;MCOLN1;B2M;ATOX1;SLC39A7;TCN2","transition metal ion transport"
"GO:0000045",0.222737819025522,0.515813966352969,0.140406238523342,0.263017748018788,1.12955689678613,74,"ATG101;TCIRG1;WIPI2;SNX4;MAP1LC3A;CTSD;GABARAPL1;WDR45;PIP4K2A;GABARAP;UBXN2B;RAB1A;PINK1;ATG5;BECN1;NSFL1C;FEZ2;RAB7A;EMC6;LRSAM1;WIPI1","autophagosome assembly"
"GO:0000070",0.693266832917706,0.893517078384179,0.0736212741014394,0.195477445892247,0.900621163650203,118,"NUDC;AKAP8L;DCTN2;NAA10;SMARCD3;RAN;SMC1A;VPS4A;CHMP2A;NEK6;ANAPC11;PSMG2;BOD1;NDC80;BECN1;KMT5A;SMARCA2;SMARCB1;MAD2L2;PLK1;CDT1;BUB3;MAPRE1;SMARCA4;PCID2;NSMCE2;TPR;SMC3;PRC1;PPP2R1A;BCL7C;NUP62;BUB1;CHMP2B;CDC27;ZWINT;RAB11A;ACTB;TTN;CHMP4B;BCL7B;IK;CHMP4A;CHMP5;MAD2L1;SMARCE1","mitotic sister chromatid segregation"
"GO:0000075",0.996478873239437,1,0.0400031517498194,-0.139719859238031,-0.592117587122248,92,"PLK2;ATM;CDC20;PROX1;THOC1;NABP1;TEX14;CRADD;CRY1;RPS27L;TOPBP1;ATF2;MAPK14;XPC;MDM2;CCND1;CDKN1A;PRKDC;BUB1B","cell cycle checkpoint signaling"
"GO:0000077",0.975970425138632,0.999416034417472,0.0431901998334182,-0.165045933071779,-0.641094825170815,60,"PLK2;ATM;THOC1;CRADD;CRY1;RPS27L;TOPBP1;ATF2;MAPK14;XPC;MDM2;CCND1;CDKN1A;PRKDC;ATR;TAOK3;TAOK1;BRCA2;MSH2;CUL4A;UIMC1;EIF2AK4;CDK1;CEP63;CDKN1B","DNA damage checkpoint signaling"
"GO:0000079",0.0115804313137349,0.10075367884788,0.380730400722792,-0.404271399890402,-1.57786997339478,59,"HEXIM1;CCNG2;CCNYL1;GADD45A;CCND2;KAT2B;PDGFB;PROX1;CDKN2B;CDKN2A","regulation of cyclin-dependent protein serine/threonine kinase activity"
"GO:0000082",0.110378912685338,0.351975515537124,0.170932335370056,-0.264067630717239,-1.20948979520119,142,"PLK2;MEPCE;EZH2;SLFN11;CCND2;RBL2;CUL4B;ATM;ID4;KIF14;ADAMTS1;CCL2;CDKN2B;CDKN2A;DLG1;CDK14;KLF4;MYC;CRLF3;KMT2E;CRADD;RPS27L;INHBA;ARID2;NACC2;MNAT1;KANK2;BACH1;PLCB1;LATS1;CACNB4;EIF4E;APPL2;INO80;MDM2;CCND1;CDKN1A;ARID1A","G1/S transition of mitotic cell cycle"
"GO:0000086",0.810526315789474,0.946241043751044,0.0492917662312669,-0.20013564632809,-0.825497029006465,77,"HSPA2;ATM;CDC25B;KIF14;RRM2B;CDK14;NABP1;FBXL17;TOPBP1;BACH1;FBXL3;PLCB1;LATS1;APP;AURKA;PBX1;CCND1;CDKN1A;RCC2;CIT;CCNY","G2/M transition of mitotic cell cycle"
"GO:0000122",0.00012476792527309,0.00391115725072169,0.518848077743792,-0.291503413139137,-1.50570475735469,445,"FOXJ1;HEXIM1;GADD45A;TLE4;MEPCE;EGR1;CITED2;PER3;EDN1;EZH2;SREBF2;ZNF217;MAF;LMCD1;MEF2A;ERF;DNAJB1;ATXN1;ORC2;ID4;MEF2C;HNRNPA2B1;ATN1;HES1;PRKN;NFX1;ZNF439;PROX1;MSX1;HIVEP1;MDM4;ZFHX3;ETV5;PEG3;AASS;SOX8;CBX4;KLF5;NR1D2;NCOA2;PHF21A;ELK4;DLG1;BMP6;ID1;NRARP;HMG20A;ZBTB20;BTG2;BCL6;CBX3;SNAI1;NR2F1;IGF2;RUNX1;ESR1;KLF4;SORBS3;ZNF248;OGT;DLL4;ZFP36;TNF;EFNA1;MYC;RARB;SKI;HSPA1A;TCF7L2;DLX2;BAG3;NFATC3;ELK3;PHF14;PRDM2;NR2C2;ZBTB10;ZNF536;FOSB;CRY1;FOXP1;DNMT3A;SOX2;TBL1X;ETV6;SAMD1;IRF2BP2;KLF10;ZEB2;JUN;PRDM16;CIITA;SOX10;WWTR1;ZNF254;BACH2;SATB1;HMBOX1;FOXP2;NOTCH3;KLF12;NFE2L3;NACC2;CTBP2;FOXD3;PAWR;EP300;KANK2;RLIM;ATF7IP;ZNF69;BACH1;ATF2;TET1;AEBP2;NR3C1;NRIP1;NR2F2;PCGF2;N4BP2L2;ING1;CBX5;YAP1;ETV3;SNCA;TBX2;CHD3;TAF7;PRDM1;RXRA;MLIP;SMAD5;MDM2;CREBBP;PTCH1;NOTCH1;CCND1;ATF4","negative regulation of transcription by RNA polymerase II"
"GO:0000132",0.933760683760684,0.988546299150192,0.0518457624865066,0.203364275282005,0.661274918603935,23,"DYNLT1;UBXN2B;NDC80;NSFL1C;PLK1;DCTN1;MAPRE1;PAFAH1B1","establishment of mitotic spindle orientation"
"GO:0000165",0.0425196850393701,0.219053363454916,0.276500599254472,-0.238681408301222,-1.23146048201574,436,"CALCR;ERRFI1;DUSP6;NAIP;CCL7;CCL8;NTRK3;PLCG2;GADD45A;PIK3CG;KITLG;EDN1;EZH2;MEF2A;SEMA4C;ADRB2;TRIB1;MEF2C;GDF15;MAP3K1;DUSP5;EPHA2;ZFP36L1;PRKN;PDGFB;TLR4;CCL2;BIRC7;OPRM1;PABPN1;MAPK8IP1;PIK3CB;SPRY4;TNIK;CRYAB;DLG1;MT3;ULK4;CD40;TGFB2;FLT1;MAP3K14;IGF1R;IKBKB;PTPN22;LBH;NBR1;CNKSR3;SPRY2;PELI2;SORL1;IGF2;DUSP16;LIF;CFLAR;P2RX7;GPR37L1;RASSF2;SORBS3;ERBB2;ZFP36;TNF;LRRK2;EFNA1;SPRED2;MYC;RELL1;CCL3;MBP;GADD45G;DOK6;DUSP10;SFRP1;KSR1;NTRK2;TPBG;PRKCA;TIMP3;IL1A;SOX2;CCL4;NLK;TGFBR1;JUN;INHBA;CD44;RAF1;CCR1;HLA-DRB1;XIAP;HGF;ATF2;RB1CC1;NEK10;SPRED1;ERN1;S100A12;GCNT2;RYK;MAGI3;PLCB1;SYNJ2BP;MAPK14;BANK1;TF;APP;DAG1","MAPK cascade"
"GO:0000184",0.309963099630996,0.611328106814648,0.101713902282311,-0.335661341366489,-1.09727960378505,26,"PARN;UPF2;PABPC1;SMG1","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"GO:0000209",0.934673366834171,0.988693400313275,0.0406579344155557,-0.170876888456553,-0.778290242938197,140,"HECW2;PELI1;RC3H1;PRKN;AMFR;RC3H2;RNF144A;PTPN22;TRIM2;KBTBD7;RNF19B;PELI2;UBE3D;LNPEP;TNFAIP3;TPP2;FBXL17;XIAP;RNF125;ZNRF2;ANKIB1;RNF146;UBE2H;NHLRC3;TRIM56;RFFL;NEDD4L;MDM2;WWP1;SMURF1;SHPRH;UBE3C;TRAF1;SASH1;ANAPC10;ERCC8;NPEPPS;UBE2C;NEDD4;UBE2S;ARIH1;SMURF2;TRIM38;TAF1","protein polyubiquitination"
"GO:0000226",0.795918367346939,0.938808048729696,0.048701086452153,-0.178638062261381,-0.886525727854635,298,"FOXJ1;PLK2;GADD45A;TTBK2;GAS2L3;HYDIN;KAT2B;CDC20;NEK7;NDE1;SRGAP2C;HSPA1B;CRYAB;DLG1;STAG1;POC1B;ULK4;SUN1;CCDC102B;SYNE2;DYRK1A;CLASP1;SON;SPRY2;CEP192;CCDC170;PIBF1;STARD9;DOCK7;BMERB1;CDC14A;NCKAP5;TASOR;TBCE;HSPA1A;UVRAG;MAPRE2;AKAP9;ARHGEF10;GPSM2;SRGAP2;EFHC1;ATXN3;EML1;SLC16A1;BICD1;NEDD1;HDGFL3;INSC;BBS2;STAG2;MAP2;NAV3;MET;FER;DAG1;AURKA;SNCA;INO80;C2CD3;CHD3;DISC1;SPEF2;NEFH;RTTN;CLASP2;MPDZ;TUBGCP3;SENP6;NCKAP5L;FIGN;NIN;PCM1;EPHA3;CEP126","microtubule cytoskeleton organization"
"GO:0000245",0.815315315315315,0.949345023678159,0.060640400949416,0.209283897904591,0.81284928514028,47,"PUF60;HTATSF1;TXNL4A;SF3B2;SNRPC;SF3A3;SF3B5;SNRPD1;SF3B1;SNRPB;SNRPA1","spliceosomal complex assembly"
"GO:0000266",0.881974248927039,0.97589672353608,0.0546808488785442,0.21786800911172,0.716041560344663,24,"PPARG;FIS1;GDAP1;TMEM135;PINK1;INF2;STAT2;MTFR1;RALA","mitochondrial fission"
"GO:0000271",0.412757973733583,0.699060760271867,0.0860347242455604,-0.300838799866884,-1.03408222779531,33,"EXT1;ENPP1;PDGFB;SORBS1;EPM2AIP1;UGP2;IGF2","polysaccharide biosynthetic process"
"GO:0000280",0.908333333333333,0.98283638236869,0.0417397034728504,-0.170891963997331,-0.826598832343881,226,"MYBL1;EDN1;HSPA2;HECW2;MARF1;ATM;CDC25B;KIF14;KAT2B;CDC20;PDGFB;MSX1;NDE1;HSPA1B;KIF20B;STAG1;PDE3A;SUN1;CLASP1;CEP192;IGF2;PIBF1;LIF;SGO2;CDC14A;TNF;NCAPD2;TASOR;HSPA1A;POGZ;TEX14;ARHGEF10;IL1A","nuclear division"
"GO:0000281",0.688940092165899,0.89192568072275,0.0699458736501659,0.219284793625526,0.879986876888835,56,"CFL1;TTC19;RHOA;VPS4A;CHMP2A;JTB;SNX9;STMN1;SEPTIN6;PLK1;RHOC;ANLN;EXOC7;ARF1;NUP62;MAP9;CHMP2B;CHMP4B;ROCK1;CHMP4A;CHMP5","mitotic cytokinesis"
"GO:0000288",0.000678058747354567,0.0162866188731464,0.477270815362862,-0.52084687094171,-1.87290532404473,40,"PARN;PABPC1;TNRC6B;RC3H1;ZFP36L1;TOB1;RC3H2;TNRC6C;BTG2;ZFP36;TNRC6A;TUT4;PAN3","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
"GO:0000289",0.000847372346942191,0.0189965473414495,0.477270815362862,-0.623128023967592,-1.9551473368068,22,"PARN;PABPC1;TNRC6B;TOB1;TNRC6C;BTG2;ZFP36;TNRC6A;TUT4;PAN3","nuclear-transcribed mRNA poly(A) tail shortening"
"GO:0000302",0.298029556650246,0.596960767981342,0.123257226381337,0.229201195242456,1.07761069040251,133,"RACK1;CAT;SPHK1;HBB;UCP2;HBA2;MMP2;HBA1;BAD;AXL;AREG;MAP1LC3A;PTK2B;PARK7;RPS3;CCS;OSER1;PRDX2;MAPK3;PRDX5;SIRPA;MMP9;PINK1;STK25;NQO1;BECN1;TXNRD2;PDGFRB;PDE8A;NET1","response to reactive oxygen species"
"GO:0000303",0.872611464968153,0.974880454509587,0.0546808488785442,0.224611545506373,0.696712361229393,19,"UCP2;CCS;PRDX2;NQO1;PRDX1;GLRX2;NFE2L2;SOD2;SOD1","response to superoxide"
"GO:0000305",0.754273504273504,0.916877322480346,0.0618406035753285,0.256535319946191,0.806897903114165,20,"UCP2;CCS;PRDX2;NQO1;TXNRD2;PRDX1;GLRX2","response to oxygen radical"
"GO:0000375",0.10126582278481,0.338376041988268,0.224966093540314,0.239583119438329,1.17622425354901,179,"SNRNP25;CD2BP2;BUD31;PUF60;C1QBP;SNRPN;THRAP3;PRDX6;PRPF31;BCAS2;HTATSF1;NPM1;RALY;JMJD6;ZCRB1;TXNL4A;CLNS1A;HNRNPR;RBM42;RBM4;SF3B2;SNRPC;SF3A3;USP4;SNU13;RNPS1;STRAP;KHDRBS1;LSM4;ZMAT2;CTNNBL1;SNRNP70;LSM2;DDX39A;SF3B5;REST;SNRPD1;HNRNPA1;SF3B1;HNRNPF;PQBP1;SNRPB;RBM17;SNRPA1;SRSF4;MFAP1;RBM3;LSM1;RBM25;CWC15;C9orf78;WTAP;LSM7;LUC7L2;RBM22;SRSF2;NCL;DAZAP1;MPHOSPH10;CIRBP","RNA splicing, via transesterification reactions"
"GO:0000377",0.075187969924812,0.290313466338079,0.261663521711573,0.244690477679593,1.20218001985158,175,"SNRNP25;CD2BP2;BUD31;PUF60;C1QBP;SNRPN;THRAP3;PRDX6;PRPF31;BCAS2;HTATSF1;NPM1;RALY;JMJD6;ZCRB1;TXNL4A;CLNS1A;HNRNPR;RBM42;RBM4;SF3B2;SNRPC;SF3A3;USP4;SNU13;RNPS1;STRAP;KHDRBS1;LSM4;ZMAT2;CTNNBL1;SNRNP70;LSM2;DDX39A;SF3B5;REST;SNRPD1;HNRNPA1;SF3B1;HNRNPF;PQBP1;SNRPB;RBM17;SNRPA1;SRSF4;MFAP1;RBM3;RBM25;CWC15;C9orf78;WTAP","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"GO:0000380",0.844405594405594,0.9632851292088,0.0472587336673259,-0.206517507182003,-0.780570755170843,50,"TRA2B;FAM172A;MBNL1;RBMX;KHDRBS3;SRSF1;HNRNPL;CELF1;MBNL3;RBM8A;SAP18;YTHDC1;RBFOX2;RSRC1;HNRNPM","alternative mRNA splicing, via spliceosome"
"GO:0000381",0.696691176470588,0.894812729779412,0.0584693210386381,-0.241556500122623,-0.855702447969496,37,"TRA2B;FAM172A;MBNL1;RBMX;KHDRBS3;HNRNPL;CELF1;MBNL3;RBM8A;SAP18;YTHDC1;RBFOX2","regulation of alternative mRNA splicing, via spliceosome"
"GO:0000387",0.00956137632383692,0.0908922937192823,0.380730400722792,0.556904252544796,1.72743603136895,19,"CD2BP2;PRPF31;CLNS1A;SNRPC;USP4;STRAP;LSM4;LSM2;SNRPD1;SNRPB","spliceosomal snRNP assembly"
"GO:0000398",0.075187969924812,0.290313466338079,0.261663521711573,0.244690477679593,1.20218001985158,175,"SNRNP25;CD2BP2;BUD31;PUF60;C1QBP;SNRPN;THRAP3;PRDX6;PRPF31;BCAS2;HTATSF1;NPM1;RALY;JMJD6;ZCRB1;TXNL4A;CLNS1A;HNRNPR;RBM42;RBM4;SF3B2;SNRPC;SF3A3;USP4;SNU13;RNPS1;STRAP;KHDRBS1;LSM4;ZMAT2;CTNNBL1;SNRNP70;LSM2;DDX39A;SF3B5;REST;SNRPD1;HNRNPA1;SF3B1;HNRNPF;PQBP1;SNRPB;RBM17;SNRPA1;SRSF4;MFAP1;RBM3;RBM25;CWC15;C9orf78;WTAP","mRNA splicing, via spliceosome"
"GO:0000413",0.0558882235528942,0.25365710297197,0.271288554688953,0.503689003897616,1.4658040068186,15,"PPIB;PIN1;RANBP2;FKBP1A;PPIL4;FKBP4;FKBP5;PPIF;FKBP1B;CWC27;PPIG","protein peptidyl-prolyl isomerization"
"GO:0000422",0.0448746830208527,0.228020547945205,0.321775918075361,0.338793617182198,1.39573163279273,61,"WIPI2;VDAC1;PHB2;SLC25A4;CDC37;FIS1;MAP1LC3A;PARK7;OPTN;CISD2;GABARAPL1;WDR45;SLC25A5;FUNDC2;GABARAP;BNIP3L;CERS1;PINK1;ATG5;BECN1;FBXO7;TSPO;WIPI1","autophagy of mitochondrion"
"GO:0000423",0.113733905579399,0.357132187383869,0.193813302725311,0.416633319746766,1.33006381867756,21,"VDAC1;PHB2;SLC25A4;CDC37;OPTN;SLC25A5;CERS1;PINK1;BECN1","mitophagy"
"GO:0000470",0.00674405319260787,0.0750024354520498,0.407017918923954,0.570733651499375,1.7255479397,17,"EIF6;RPL7;RSL1D1;RPL7A;RPL7L1;SNU13;NSA2;NHP2;GTPBP4;RPL10A;NIFK","maturation of LSU-rRNA"
"GO:0000578",0.0982658959537572,0.332557684476622,0.197822021315103,-0.481638412490761,-1.38772174352298,16,"NRARP;TASOR;SMAD6;SMAD2;CHRDL1;EPB41L5;COBL;C2CD3;PTCH1","embryonic axis specification"
"GO:0000723",0.260969976905312,0.559062938572817,0.128142916898415,0.24952336477164,1.10133216901829,83,"CCT3;CCT7;RPA2;NAF1;TERF2IP;NBN;XRCC6;CCT8;PTGES3;DKC1;CCT5;TFPT;CCT6A;CCT2;PARP1;MAPK3;XRCC5;NSMCE1;MAD2L2;FEN1;HNRNPA1;PML;NHP2;YY1;PKIB;NSMCE2","telomere maintenance"
"GO:0000724",0.877442273534636,0.974880454509587,0.0462302524077616,-0.187103790861121,-0.764495490954268,72,"KLHL15;MMS22L;ATM;WRN;MBTD1;REV3L;RNF138;NABP1;POGZ;ARID2;ERCC5;MCM9;EPC2;INO80","double-strand break repair via homologous recombination"
"GO:0000725",0.959719789842382,0.994677361341264,0.041488040200221,-0.168069892851996,-0.692073858176731,74,"KLHL15;MMS22L;ATM;WRN;MBTD1;REV3L;RNF138;NABP1;POGZ;ARID2;ERCC5;MCM9;EPC2;INO80","recombinational repair"
"GO:0000731",0.676029962546816,0.888416259062945,0.0607719451853533,-0.285595469164489,-0.873607578891878,20,"WRN;POLK;REV3L;RRM2B;RFC3","DNA synthesis involved in DNA repair"
"GO:0000768",0.0863970588235294,0.31164139161463,0.206587922696891,-0.375697405561862,-1.33089024502291,37,"ADGRB3;DCSTAMP;TNFSF14;GDF15;SH3PXD2A;DOCK1;CFLAR;ADAMTS5;CD109;ADAM12","syncytium formation by plasma membrane fusion"
"GO:0000819",0.913924050632911,0.983054844360598,0.0607719451853533,0.171932262003238,0.809212502322676,135,"NUDC;AKAP8L;DCTN2;NAA10;PHB2;SMARCD3;RAN;SMC1A;VPS4A;CHMP2A;NEK6;ANAPC11;PSMG2;BOD1;NDC80;BECN1;KMT5A;SMARCA2;SMARCB1;MAD2L2;FEN1;PLK1;CDT1;BUB3;MAPRE1;REC8;SMARCA4;PCID2;NSMCE2;TPR;SMC3;PRC1;PPP2R1A;BCL7C;NUP62;BUB1;CHMP2B;CDC27;ZWINT;RAB11A;ACTB;TTN;CHMP4B;BCL7B;IK;CHMP4A;CHMP5;MAD2L1;SMARCE1","sister chromatid segregation"
"GO:0000904",0.0609951845906902,0.261741517170491,0.231126709673834,-0.236556262622069,-1.21209149608391,393,"ADGRB3;C12orf57;EGR2;EDN1;EXT1;PREX1;MYADM;MEF2A;SEMA4C;HECW2;ETV1;ANTXR1;LAMA2;ARC;MEF2C;ATRN;KIF14;EPHA2;HES1;OPHN1;UST;CXCL12;EMB;PROX1;MICALL2;DPYSL2;STAU2;CDKL3;BAIAP2;NEXN;RERE;SPRY4;TNIK;MT3;SIPA1L3;ID1;IGF1R;DIP2B;DOCK1;CLIC4;WDPCP;EFNB1;NUMB;CHL1;S100A6;TANC2;LRRC4C;DOCK7;ULK2;ERBB2;LRRK2;EFNA1;PLXNC1;MBP;TBCE;RPS6KA5;NTRK2;TPBG;SEMA6D;NRP2;SLITRK5;NRXN1;PRMT3;SRGAP2;LZTS1;PTN;NCAM1;PTPRS;NOTCH3;LPXN;CCK;SLIT2;COL18A1;COL15A1;NEDD9;EP300;ALS2;HEG1;EPB41L5;SPG11;OLFM1;SIPA1L1;CDKL5;HSP90AA1;SEMA5A;ECE1;COBL;RYK;LATS1;MAP2;TIAM2;MET;FER;APP;DAG1;PTK2;RAPH1;DISC1;NEFH;NEDD4L;PTCH1;EPHA4;NOTCH1;ROBO4;ATF4;NPTN;NIN;FLRT3;CAMK2B;EPHA3;EPHB4;SMURF1;RCC2;DOCK10;FRMD6;IST1;STXBP1;PRKDC","cell morphogenesis involved in differentiation"
"GO:0000910",0.994932432432432,1,0.0381628909049257,-0.147194832787673,-0.647497942326475,112,"PLK2;CDC25B;KIF14;EXOC6B;KIF20B;SNX18;SEPTIN3;IGF1R;SON;PIK3C3;CDC14A;UVRAG;TEX14;CECR2;EFHC1;EXOC2;PKN2","cytokinesis"
"GO:0000956",0.131578947368421,0.384641872691227,0.160801401070022,-0.300635994722664,-1.24002957498696,77,"PARN;UPF2;ATM;PABPC1;TNRC6B;RC3H1;ZFP36L1;TOB1;RC3H2;TNRC6C;BTG2;SMG1;ZFP36;TENT2;TNRC6A","nuclear-transcribed mRNA catabolic process"
"GO:0000959",0.182572614107884,0.462242367956921,0.147331213699377,0.404621923803062,1.23761609808108,18,"MRPL12;HSD17B10;PRORP;CHCHD10;WARS2;SLC25A33;GRSF1","mitochondrial RNA metabolic process"
"GO:0001101",0.861946902654867,0.972002340588073,0.0468819856878333,-0.190202274565933,-0.78151272466295,76,"SOCS1;EDN1;BAIAP2;IGF1R;COL1A1;PIK3C3;COL3A1;UBR1;TNF;SLC1A2;NTRK2;DNMT3A;CPEB4;COL1A2;SLC38A9;ATF2;COL6A1;SESN3","response to acid chemical"
"GO:0001501",0.108019639934534,0.346844312602291,0.172324344900946,-0.243009644677721,-1.19332070733517,250,"TMEM107;CITED2;EDN1;EXT1;MAF;FLI1;RDH10;MEF2C;EPHA2;SOX6;MSX1;ADAMTS4;MBTD1;RPS6KA3;DLG1;PUM2;BMP6;MEF2D;PAPSS2;TGFB2;IFT80;SERPINH1;SCX;ACVR2A;SULF1;COL1A1;SNAI1;SLC39A14;RUNX1;P2RX7;RASSF2;COL3A1;SLC10A7;PCSK5;CYTL1;RARB;WDR19;SKI;DLX2;SFRP1;FOXP1;HSPB11;OGN;VCAN;BMPR1A;TGFBR1;TAPT1;COL1A2;CD44;EP300;RPL38;SMAD2;ATF2;BMP8B;PCGF2;BBS2;RYK;SOX4;PRELP;FRZB;COL27A1;MAPK14;TGFBR2;ITGB8;CREB3L2;PBX1;KIAA1217;MAP2K6;SPEF2;BGN;RFLNB;SMAD5;MBOAT2;CCN1;TRPS1;ASXL1;SH2B3;INSIG1;BMP1;BMP2","skeletal system development"
"GO:0001503",0.0561056105610561,0.254331683168317,0.245041785430996,-0.261644998039202,-1.27217250004764,232,"CRIM1;EGR2;EXT1;CLEC5A;ADRB2;TNFAIP6;ENPP1;ID4;MEF2C;EPHA2;GPC3;TOB1;SOX8;FZD1;BMP6;MEF2D;TGFB2;IFT80;RBMX;SCX;ACVR2A;NBR1;COL1A1;SNAI1;IGF2;RUNX1;TENT5A;DNAJC13;P2RX7;RASSF2;TNF;LGR4;CCL3;SKI;SFRP1;SMAD6;ZHX3;INTU;HSPE1;SOX2;VCAN;IGFBP5;BMPR1A;KLF10;PTN;WWTR1;TAPT1;COL1A2;FASN;BMP2K;RPL38;CCR1;CHRDL1;HGF;GPM6B;ATP2B1;BMP8B;MAPK14;COL6A1;PBX1;PTK2;YAP1;MAP2K6;RXRA;RFLNB;SMAD5;PTCH1;CCN1;NOTCH1;ATF4;LIMD1;PTGS2;CSF1;JUND;BMP1;BMP2;SLC8A1;IL6;NF1;SP3;DDX21;IL6R;ECM1;RBPJ;CTSK;HIF1A;XYLT1;ANO6","ossification"
"GO:0001504",0.642714570858283,0.871481377421111,0.0662842187012672,-0.31324714386697,-0.88393896706832,15,"PRKN;ATP1A2;SLC1A2;GPM6B;SNCA","neurotransmitter uptake"
"GO:0001505",0.403141361256544,0.690037871624902,0.0833634065110386,-0.243651793156183,-1.01865485554792,84,"SLC38A2;MCTP1;MEF2C;PRKN;NR4A1;APBA1;ATP1A2;PREPL;SYT11;AGTPBP1;P2RX7;KCNMB4;FBXL20;LRRK2;STX2;SLC1A2;NRXN1;PRIMA1;CTBP2;SNAP23;GPM6B;CACNB4;MCTP2;CACNB2;SNCA","regulation of neurotransmitter levels"
"GO:0001508",0.23021582733813,0.522095883118485,0.119348440591015,-0.296833644839328,-1.15854076101421,59,"SLC9A1;ATP1A2;DLG1;SCN7A;KCNMB4;P2RX4;TNF;KCNE3;AKAP9;NTRK2;KCNJ2;CACNA1D;ATP1A1;DMD;CACNB4;SCN9A;CACNB2;NEDD4L;KCNQ1;CTNNA3;SLC8A1;JUP;ANK2;GJC1;KCNB1;CD36;NRCAM","action potential"
"GO:0001510",0.365491651205937,0.655969732077031,0.0922597260527354,-0.314606927314966,-1.05272468037059,29,"NSUN6;MEPCE;TARBP1","RNA methylation"
"GO:0001516",0.496815286624204,0.767635649633638,0.0826646449123753,0.320077141680986,0.992832762240122,19,"MIF;FABP5;PTGES3;CBR1;TBXAS1","prostaglandin biosynthetic process"
"GO:0001523",0.514705882352941,0.783174438018729,0.0732558655828455,-0.290804359901521,-0.959650351713853,27,"RDH10;AKR1C1;RARRES2;LRP1;LRAT;PRMT3","retinoid metabolic process"
"GO:0001525",0.303691275167785,0.603305062752759,0.0972150808846466,-0.211367760314213,-1.05855359499699,321,"PIK3R3;PLK2;ADGRB3;GADD45A;EGR3;PIK3CG;EDN1;SLC12A2;CEMIP2;SLC12A6;EPHA2;HK2;NR4A1;ADAMTS1;CCL2;TAFA5;F3;KLF5;PIK3CB;ID1;AKT3;APOLD1;CD40;STARD13;TGFB2;FLT1;HIPK1;NRARP;SPRY2;SULF1;CLIC4;RUNX1;DCN;PPP3R1;KLF4;ERBB2;DLL4;TNF;EFNA1;CXCL8;CASP8;SPARC;KRIT1;TNFAIP2;ELK3;SFRP1;TNFAIP3;UBP1;PRKCA;EPAS1;NRP2;ENPP2;IL1A;TGFBR1;JUN;SERPINE1;NOTCH3;ADAM12;SLIT2;COL18A1;COL15A1;HGF;ATF2;SPRED1;JAM3;SEMA5A;PIK3CD;SYNJ2BP;MAPK14;ITGA5;TGFBR2;ITGB8;DAG1;PTK2;GAB1;PGF;RHOJ;CCN1;NOTCH1;ROBO4;PIK3CA;AMOTL2;EPHB4;GTF2I;DAB2IP;FMNL3;VEZF1;PTGS2;CALD1;PIK3C2A;JUP;PRKX;IL6;ATP2B4;HEY1;SEMA6A;NF1","angiogenesis"
"GO:0001539",0.679174484052533,0.889285569394296,0.060640400949416,-0.249228367003702,-0.856680139313856,33,"CCNYL1;INPP5B;RFX3;EFHC1;VPS13A;BBS2;SPEF2;ATP2B4;CATSPERE;SLIRP;IQCG;CFAP97D1","cilium or flagellum-dependent cell motility"
"GO:0001541",0.305709023941068,0.605362783489299,0.102449405629826,-0.33678599146115,-1.09315716124833,25,"KITLG;ATM;TNFAIP6;PTX3;ESR1;INHBA","ovarian follicle development"
"GO:0001556",0.581888246628131,0.835646235670763,0.0694481442003175,-0.324736294280555,-0.935647167662004,16,"EDN1;CDC25B;PDE3A","oocyte maturation"
"GO:0001558",0.895939086294416,0.979517822602929,0.0618406035753285,0.170986651168872,0.859450986339365,233,"KRT17;ENO1;OGFR;RACK1;FBP1;TRPV2;SPHK1;EGLN2;TWF2;NPM1;RHOA;CIB1;CXCR4;CYBA;NDUFS3;DERL2;SPP1;G6PD;NDUFA13;DBNL;PTK2B;LAMTOR1;CD38;EI24;TGFB1;SEMA6B;SIPA1;DNPH1;LAMTOR2;SPART;CXCL16;VEGFA;TSG101;EIF4G1;VGLL4;MAP1B;ARHGAP4;ADAM15;CCDC85B;BTG1;IP6K2;SMARCA2;RTN4;NET1;CHPT1;MAD2L2;HYAL2;SLC25A33;SMAD7;PML;PTPRJ;GREM1;SOCS2;OSGIN1;GOLGA4;DBN1;BST2;SMARCA4;YY1;PAFAH1B1;MEAF6;ACVRL1;EBAG9;CDC73;URI1","regulation of cell growth"
