"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0060285",0.330985915492958,0.700849928655624,0.0949751525905595,-0.312189552369299,-1.09996982193151,35,"CCNYL1;INPP5B;EFHC1;VPS13A;BBS2;ENO4;IQCG;RFX3;SPEF2;ATP2B4;CATSPERE","cilium-dependent cell motility"
"GO:0060291",0.76036036036036,0.968765142196876,0.053457214108991,-0.220935087907761,-0.837203162754176,47,"MME;GRIN2B;CALB2;IGSF11;LILRB2;NTRK2;SHANK3;EIF2AK4;NRGN;NF1;PTN;GRIN2A;ITPR3;CX3CR1;ABL1;APP;PLK2","long-term synaptic potentiation"
"GO:0060294",0.494736842105263,0.83167109929078,0.0728938564822936,-0.287226763975222,-0.979973818056471,30,"CCNYL1;INPP5B;VPS13A;BBS2;ENO4;IQCG;SPEF2;ATP2B4;CATSPERE;SLIRP;NEURL1","cilium movement involved in cell motility"
"GO:0060306",0.392014519056261,0.760076450311532,0.0870515867946735,-0.342339900723675,-1.04170370956075,19,"CAV3;KCNE3;AKAP9;KCNE4;KCNJ2;ANK2;AKAP6;KCNQ1;CACNA2D1","regulation of membrane repolarization"
"GO:0060314",0.564551422319475,0.872770080594041,0.0774767547848578,0.329153366010243,0.923743022973183,15,"GSTO1;FKBP1A;SRI;PDE4D;CAMK2D;CALM3;SELENON;CALM1","regulation of ryanodine-sensitive calcium-release channel activity"
"GO:0060317",0.88354898336414,1,0.0477342401407188,-0.235828625775779,-0.743942763200088,23,"TGFB2;EFNA1;TGFBR1;ACVR1;TGFBR2;RBPJ;SMAD4;NOTCH1;MSX1;EMP2;HEYL;OLFM1;BMP2","cardiac epithelial to mesenchymal transition"
"GO:0060322",0.0247459101189107,0.16578885365885,0.352487857583619,-0.243768637590031,-1.24783750023748,426,"WLS;WDR11;CTNND1;WRN;TTBK2;ATRN;OPHN1;HYDIN;ATM;FOXJ1;EXT1;CCDC14;DOCK7;PTBP2;MACROD2;NFASC;IGF1R;SEMA4C;PLP1;DPYSL2;ITGAM;UNC5C;ATXN1;SELENOP;SSBP3;DCLK1;SYNE2;SOX6;ID4;CNTNAP2;GRIN2B;EFHC1;RERE;LRRK2;MT3;ATP1A2;AGTPBP1;APAF1;NDE1;SUN1;AKT3;SHROOM4;TSPAN2;TRA2B;FOXP2;FOXP1;BBS2;UGP2;CXCL12;SLC7A11;ZFHX3;SRGAP2C;EZH2;SFRP1;MNAT1;CEP290;CRISPLD1;MCPH1;SKI;DAB1;CADM1;BTG2;TENT2;ERBB4;SCX;BRCA2;PTPRG;TRNP1;IRS2;NRP2;DISC1;TAF1;SLC1A2;ATP1B2;FANCC;SCYL2;BMPR1A;SLITRK5;KIF14;NIN;NUMB;NTRK2;RARB;PRKDC;KIRREL3;SLIT2;SOX2;SHANK3;MEIS2;SPEF2;SLC38A2;ATP2B1;SEMA5A;NCOA6;ATP2B4;NRGN;FRS2;C12orf57;HES1;DDX10;RYK;SEMA6D;MBP;NF1;C2CD3;ATF2;GPR37L1;GIT2;SLC8A1;TTC21B;DLX2;PLCB1;EML1;RGS7;PCM1;FGF13;EP300;DCLK2;TGFBR2;SMAD1;NOTCH3;HERC1;PBX1;PTCH1;PPP3CA;TOX;RBPJ;DYNC2H1;SOS1;RAF1;KDM7A;SLC2A1;RBBP4;SRGAP2;JHY;PCDH18;GRIN2A;NRG3","head development"
"GO:0060323",0.364238410596026,0.731961685366436,0.102821842840815,0.324690328242812,1.0836148028658,24,"CLDN5;MMP2;TIPARP;ANKRD11;ARID5B;ATP6AP2","head morphogenesis"
"GO:0060324",0.0889929742388759,0.360150862661491,0.231126709673834,0.376773079062733,1.3701854516001,33,"MAP2K2;MAPK3;CLDN5;MMP2;TIPARP;ANKRD11;ARID5B;ZFAND5;ALDH1A2;BRAF","face development"
"GO:0060325",0.170995670995671,0.50281517747858,0.156312403073186,0.389718913860039,1.23977346183334,21,"CLDN5;MMP2;TIPARP;ANKRD11;ARID5B","face morphogenesis"
