"logFC","logCPM","F","PValue","FDR","gene","defining_C3_gene","FDR_nondefining"
0.276985071150371,4.14424447857115,2.25558835901579,0.162522151357932,0.632512946767037,"HES4",FALSE,0.635630814036157
0.257087918638618,7.60620821065212,0.568572096586669,0.46889031210563,0.827885717985073,"ISG15",FALSE,0.829309687795442
0.260044083668812,1.75252626701978,1.58216078210641,0.235423890496672,0.682518754634232,"AGRN",FALSE,0.685511798317414
0.565366897909066,1.26284958358777,5.66654622454011,0.0372411077191991,0.448940311987789,"TNFRSF18",FALSE,0.454646209978998
0.623383784366017,2.05451742881749,9.70888668208971,0.0102280961459274,0.354461958355092,"TNFRSF4",FALSE,0.364381114006951
0.194204723471777,5.93954503204706,3.84551953910317,0.076643772563329,0.519306316004121,"SDF4",FALSE,0.524568846667637
-0.279479834089232,1.49916474377786,0.615338165345085,0.449986682139285,0.819377334050678,"MXRA8",FALSE,0.820813436109508
0.275138232716143,6.69480769341765,5.33953120165109,0.0420497774235645,0.452836085273073,"AURKAIP1",FALSE,0.457693902149344
0.185269145705279,6.77005018563749,2.7432372339101,0.126902542358958,0.589022042417944,"MRPL20",FALSE,0.59257341004653
0.396588021989009,0.666606398566299,1.0385765824715,0.330824585757213,0.750451370551566,"ANKRD65",FALSE,0.752667262709707
0.132796468325934,2.49313329287124,0.0772394073985215,0.78687010997293,0.945252645944761,"VWA1",FALSE,0.945651935947817
0.163352291728199,6.46677056813058,2.96936538879874,0.113823935742602,0.572053911114195,"SSU72",FALSE,0.57608720313013
-0.0808826949203555,4.69190785485643,0.71191146473355,0.417424289381057,0.799586817565354,"CDK11B",FALSE,0.801143625969714
-0.0464511120643997,7.02344718490101,0.279810489025769,0.607712108573827,0.882359439147702,"GNB1",FALSE,0.883528995898572
-0.63460006880163,-1.22576522483002,2.54857518612393,0.139717534405226,0.606883823323649,"GABRD",FALSE,0.610364968373009
0.207314040188688,5.79257268034781,1.76726335249821,0.211592222919569,0.66679796707013,"FAAP20",FALSE,0.669670035570073
-0.143412081076214,5.74760644145765,2.35619653729477,0.154045426061333,0.625827914048058,"SKI",FALSE,0.628925208978826
0.181321973764365,6.30142691854482,3.76223968989375,0.0794538080556397,0.52149787294156,"RER1",FALSE,0.526483868522985
0.252030133425219,5.50396938644963,4.8565489178085,0.0506162580063713,0.473493030207793,"TNFRSF14",FALSE,0.478589739893132
0.0677127266691996,-1.06454611703558,0.0208942171972036,0.887776124996738,0.976186838951219,"PRDM16-DT",FALSE,0.976553737496412
-0.509863800083587,-1.00768853429509,1.87627024096727,0.199044204000133,0.657871379630464,"PRDM16",FALSE,0.661047764554629
-1.03931419311542,0.607855785250411,10.1548592930403,0.00903601737899414,0.354461958355092,"MEGF6",FALSE,0.364381114006951
0.261701707938723,4.76057900908986,3.65893054331469,0.0831190218785712,0.528610553849998,"KCNAB2",FALSE,0.533803753509296
0.00475847237444857,10.0501192763481,0.00233345620880145,0.96236961504618,0.992387217701621,"RPL22",FALSE,0.992577129869039
0.118200446666415,1.90390543052407,0.348079900682418,0.567552062866231,0.868008421012548,"ACOT7",FALSE,0.869037585050217
-0.104436657396849,4.90928380787456,0.281588551346639,0.606989982082897,0.882359439147702,"KLHL21",FALSE,0.883528995898572
-0.197668248097398,5.99829227581289,3.14964326268995,0.104591987100448,0.558695292366957,"CAMTA1",FALSE,0.562754315836961
0.202343365895109,6.10097462167338,4.94259499649495,0.0489443401663455,0.470504566074613,"VAMP3",FALSE,0.475799368520998
-0.490847040576796,4.4792799965872,9.67846236272807,0.0103160856823579,0.354529477950367,"PER3",FALSE,0.364397940374669
0.180211741141288,7.53537780843734,3.11087524077806,0.106495703517537,0.561261721512976,"PARK7",FALSE,0.565565168186256
-0.439691190944371,4.62359201756985,18.5828233593408,0.00133922834650539,0.259633158479356,"ERRFI1",FALSE,0.257964807679234
-0.230208722118908,5.88153114071523,4.08055334593237,0.0693490919566594,0.507813243649243,"RERE",FALSE,0.512732031326607
0.399402397581709,8.22024292557022,19.8864373877712,0.0010520896622255,0.259633158479356,"ENO1",FALSE,0.257964807679234
0.414895822789881,6.78483362603164,10.0997328843875,0.00917399010486126,0.354461958355092,"SLC2A5",FALSE,0.364381114006951
-0.171172628754387,2.55717477801394,0.536352999147377,0.479811394434781,0.834208343443945,"GPR157",FALSE,0.835540631784637
-0.529755888415447,2.34500022409825,2.5666879908301,0.138544178429005,0.604289996659139,"MIR34AHG",FALSE,0.607799540806047
0.0904542269627423,3.14248960597044,0.309661987076684,0.589429446629596,0.876095078724394,"SPSB1",FALSE,0.877069431682963
0.157175239102609,5.51712065181749,1.0856461228481,0.320594421487194,0.746909752955876,"SLC25A33",FALSE,0.749292653756677
-0.186831671260549,3.29361447005421,1.37290014621984,0.266949772263634,0.706158345615924,"PIK3CD",FALSE,0.709125894230301
0.0361342951602974,4.7819916042349,0.0819293338119626,0.780210149712577,0.943537771996752,"CLSTN1",FALSE,0.943978301924551
0.0702873895382655,5.12130670600025,0.484035276373056,0.501552460694387,0.842698043554146,"LZIC",FALSE,0.843988175644867
0.765358586482552,5.54389899662484,6.85804309169011,0.0264429636362506,0.418621044283676,"RBP7",FALSE,0.426574974407626
-0.0408475643802561,3.48271984876562,0.118397563090988,0.737500414467,0.931960076378706,"UBE4B",FALSE,0.932543727288546
0.123712910995933,6.56540897926538,0.83223635650624,0.381884295472265,0.777339997298925,"KIF1B",FALSE,0.778880488152119
0.0586834031364625,5.24731122243195,0.401105668937853,0.539927858529978,0.857455885142573,"PGD",FALSE,0.858556683513597
0.146303166176954,3.94517412390792,1.69985159295613,0.219881025869784,0.671738342507479,"DFFA",FALSE,0.674363867120955
-0.167879315040603,5.46136940474273,2.35778994368733,0.153919218281543,0.625690346173567,"TARDBP",FALSE,0.628797604096334
0.444733961732901,5.53018055272748,9.63321236109018,0.0104486368656193,0.356117177138958,"SRM",FALSE,0.365925551768162
-0.0372137033518201,4.1216056644554,0.0932881417957474,0.765945366382086,0.93940087468677,"EXOSC10",FALSE,0.93979183250301
-0.363586634594435,-0.000755594314085536,0.40673551156965,0.53746853187513,0.856295238730167,"ANGPTL7",FALSE,0.857417679329704
0.118120691658543,4.17828016717204,1.27809170756061,0.283158391446264,0.721498428374663,"MAD2L2",FALSE,0.724245636049355
0.0383402093219999,5.3447511728719,0.0543396718305555,0.82012527698212,0.956819998140803,"AGTRAP",FALSE,0.957032935111442
-0.130210225706353,5.4084272487798,0.82425876066029,0.384092251321694,0.77895079638587,"MTHFR",FALSE,0.780470121393822
-0.674312773430601,7.88529495523223,20.1810752424774,0.000997750226685203,0.259633158479356,"AL021155.5",FALSE,0.257964807679234
0.165017399593811,4.92332756013008,2.28547030781882,0.159783801528946,0.630064708875452,"KIAA2013",FALSE,0.633281215414405
0.0711456617900108,3.31338554498434,0.295628589920156,0.597872915011827,0.878561355789248,"PLOD1",FALSE,0.879642667300819
0.0540353431524373,7.79941503414717,0.182879905008423,0.677458652682797,0.909957022715831,"TNFRSF1B",FALSE,0.91093329104767
-0.298332085973585,5.20766457846157,13.5000542017803,0.00388482765016626,0.30228357036388,"VPS13D",FALSE,0.307928681666602
0.298020261444182,5.76061176314527,5.09693572907815,0.0461108812852275,0.465098245682785,"DHRS3",FALSE,0.470146306281723
0.574751525137036,4.84325030353829,4.94680664075748,0.0502627030274657,0.472826220490229,"PDPN",FALSE,0.477953424986133
-0.16995344056509,6.09330447428727,2.1872825202361,0.168214968503482,0.637033403423258,"PRDM2",FALSE,0.639972620212142
0.140714674687792,4.88713200617206,1.45258092784425,0.254302733335272,0.69893000484816,"TMEM51",FALSE,0.701923509492273
0.132940884461003,6.88469895748307,1.85357966333205,0.201573463388864,0.658446703378751,"EFHD2",FALSE,0.661551674998693
-0.120223928068854,4.01370337569986,1.32234601900569,0.275427224980899,0.716250036176808,"DDI2",FALSE,0.719114764621006
0.144812702344839,5.42052386515296,1.5162146245327,0.244784604584548,0.689308097853653,"PLEKHM2",FALSE,0.692443850386734
-0.178121260429598,1.00497431593919,0.389420932568448,0.545784836022615,0.859145264832439,"FBLIM1",FALSE,0.860190911861655
-0.333589928606326,5.44912843862331,10.0570403041396,0.00928257961747061,0.354461958355092,"AL450998.2",FALSE,0.364381114006951
0.00602824022044857,6.40955662396423,0.00417912599798174,0.949657418808021,0.989056367083311,"SPEN",FALSE,0.989193131684562
-0.467654632790438,2.42466034165432,5.91723240756684,0.0340016238870083,0.443041696398174,"EPHA2",FALSE,0.44942468992586
-0.026004999991303,3.74678290612196,0.0704372794052476,0.795785990380269,0.947818461899849,"FBXO42",FALSE,0.948163156610396
-0.00972726617968087,5.46920957909868,0.0109434175297358,0.918635624437311,0.980469964367434,"SZRD1",FALSE,0.980766459646602
0.0468633307711538,5.1383724626588,0.1847265824346,0.675939469851333,0.909957022715831,"NECAP2",FALSE,0.91093329104767
-0.0536388841778673,5.87066869097785,0.237870898697932,0.63566778915851,0.895774498991809,"SDHB",FALSE,0.89675635447082
-0.0919578374404363,6.8171755373579,0.664590422317811,0.432860142636386,0.808664887264861,"PADI2",FALSE,0.810255859833895
-0.157466389574564,6.46854819736821,0.915994547008477,0.359881416154745,0.761884476500087,"RCC2",FALSE,0.763653082700191
-0.153347433147171,3.88922851666256,0.744542722092109,0.407287850137256,0.79332361381618,"ARHGEF10L",FALSE,0.794982096568494
0.203042208670939,6.79923703132516,1.57719275573556,0.236112048353279,0.682518754634232,"IGSF21",FALSE,0.685511798317414
0.120730647208803,0.614551361863916,0.209126725644515,0.65667253820134,0.901676414676292,"ALDH4A1",FALSE,0.902643232023022
0.0222797097074839,4.37491619148476,0.0560439870885819,0.817369085856825,0.956399520520229,"UBR4",FALSE,0.95663234198753
0.226326681613947,4.68766540397233,3.51989453816818,0.0883886571193314,0.538029257505716,"MRTO4",FALSE,0.542987290174603
0.30856748993875,5.27639602424292,5.41226849384169,0.0409178544800356,0.451056034207865,"AKR7A2",FALSE,0.455988349676889
0.170985542305814,8.03630543670005,2.74801255272261,0.126607305456276,0.589022042417944,"CAPZB",FALSE,0.59257341004653
-0.0246770996309587,7.4534238216281,0.0552752781262847,0.818600764346337,0.956819998140803,"MICOS10",FALSE,0.957032935111442
0.551853961328851,4.25127049595988,8.2283983737894,0.0158434987650683,0.369329144203998,"NBL1",FALSE,0.376391918003978
-0.991839989439096,2.06536235883031,5.17872939531927,0.045253646261501,0.46302417681689,"CAMK2N1",FALSE,0.468140187860629
-0.150537154384157,1.42206363707103,0.209361369042883,0.656494078262179,0.901676414676292,"CDA",FALSE,0.902643232023022
0.229533923235781,4.59464416646277,1.65818009799426,0.225270688513875,0.674458062368152,"PINK1",FALSE,0.677004758747164
0.274428940559549,5.74034640861428,2.72656630325436,0.127955628697855,0.590862450818012,"DDOST",FALSE,0.594301230245286
-0.0711070908468779,6.88910471702585,0.54316724143545,0.477101722286222,0.833448032982765,"HP1BP3",FALSE,0.834800523327559
-0.0355776139732635,5.51962395368926,0.157691782000509,0.69916054093125,0.917100700144795,"EIF4G3",FALSE,0.91792160187035
-0.289563693814898,1.99054818806006,1.42991382213842,0.257815245076255,0.700184439048058,"ECE1",FALSE,0.703327541078532
-0.517069384759956,-0.58781608570416,3.67839709512096,0.0824126367232854,0.528171762533584,"NBPF3",FALSE,0.53343481555173
0.14872390601047,-1.20540519757176,0.0568557418381001,0.816078126960417,0.955655147367866,"ALPL",FALSE,0.955892342072672
-0.0796142281658278,5.01503670464454,0.654898431438066,0.436136125347093,0.810355853631307,"USP48",FALSE,0.811910017160917
-0.170382867917993,3.19755543424154,0.150308563410851,0.706684418185797,0.918778858952782,"HSPG2",FALSE,0.919542522552017
0.0313379203193287,8.69472104592371,0.0617782942450684,0.808451422282801,0.95217868499051,"CDC42",FALSE,0.952452473491598
0.344917538248097,11.3786570213615,5.91787815891103,0.0339937308372094,0.443041696398174,"C1QA",FALSE,0.44942468992586
0.156710577091965,10.6700867164005,1.64100952438914,0.227474005187675,0.676110124247906,"C1QC",FALSE,0.678612840376044
0.491733770106772,11.7711100791572,13.922910024876,0.00352412173135164,0.30228357036388,"C1QB",TRUE,
-0.110401983778825,3.61888919308065,0.427357136248512,0.527200244298043,0.851199639919841,"EPHB2",FALSE,0.852402427152772
0.00355145380197161,6.17425063774661,0.00146284500779194,0.970200641195476,0.994879432085021,"LUZP1",FALSE,0.995031168540369
0.166337650703869,6.68783612389811,2.43859947502454,0.147688671872748,0.620336378473177,"HNRNPR",FALSE,0.623631194185174
0.324530349971192,5.4072056640928,6.43828467446934,0.0282948140465872,0.421255643061826,"ID3",FALSE,0.428606286713091
0.0834811330627021,11.4353574920114,0.5867679740696,0.46037123731016,0.823974627899582,"RPL11",FALSE,0.825293721416026
0.203701864128163,5.18586125226194,2.75646087076507,0.126087107244049,0.588863794612881,"ELOA",FALSE,0.592456238694904
0.10511358789454,5.73986898395694,1.03092870204844,0.332531497976473,0.751205505626828,"PITHD1",FALSE,0.753392468267112
0.298114496846917,5.49838806830278,2.21584736398425,0.166384106550423,0.637033403423258,"FUCA1",FALSE,0.639972620212142
-0.0293797922857558,7.65793428451631,0.0796309058971655,0.783225671217858,0.944733016612688,"PNRC2",FALSE,0.945137784813934
-0.00027566724903394,6.88195359603409,7.87962028596463e-06,0.997812361145358,0.999731994271799,"SRSF10",FALSE,0.999739842870507
0.198910501580252,3.81160015925053,2.41915306828529,0.14915807772074,0.621969577876978,"IFNLR1",FALSE,0.625243195356247
0.26841380623905,4.54268702878382,1.67800697643802,0.222876641875112,0.673611778008765,"RCAN3",FALSE,0.676221429161992
-0.552844036355448,1.33139960796299,3.62229080502324,0.0844690295468703,0.52940771709923,"NCMAP",FALSE,0.534535673464558
0.0268200862366577,8.17754448428132,0.0433868698332357,0.838942330979251,0.962927406890741,"SRRM1",FALSE,0.963163635851747
-0.29141777736656,5.04167387626443,3.18692820442208,0.103114673310117,0.558695292366957,"CLIC4",FALSE,0.562754315836961
-0.0675873631146993,5.26895113820454,0.0863957378087556,0.774894854686015,0.943091745824148,"RUNX3",FALSE,0.943575532563431
0.0542927634561323,6.94524159584548,0.261296295527432,0.61969797463651,0.887989731550024,"SYF2",FALSE,0.889079989871534
0.0235025152447532,8.55222090753364,0.0583881941391756,0.813667433299825,0.955002338357703,"RSRP1",FALSE,0.955253064145895
0.074059631249794,6.85299153212532,0.539804062355795,0.47843574586453,0.834152598516431,"TMEM50A",FALSE,0.835496228774023
